-2560-02-25,-8.5662,2.0662,55.0073,True,0.0000,-24.1386,91.6957,264.4630,-10.2144,56.7440,-49.5760,60.4138,-44.5395,243.6850,33.3956,123.7660,75.1079,253.7052,9.1791,70.0752,-14.1830,230.9165,31.1502,175.7548,38.9204,349.5892,-16.1241,-7981.4391
-2560-02-26,-7.6144,1.1144,55.0073,True,0.0000,-35.9073,85.3408,264.5389,-10.8294,56.5956,-49.8582,60.4226,-44.5109,243.6770,33.4238,123.7563,75.1085,253.5909,10.7041,70.0828,-14.1464,230.9133,31.1670,175.7548,38.9204,349.5891,-16.1241,-8017.0623
-2560-02-27,-6.6631,0.1631,55.0073,True,0.0000,-47.6024,77.4016,264.5988,-11.4344,56.4502,-50.1334,60.4327,-44.4795,243.6688,33.4522,123.7412,75.1080,253.4849,12.1580,70.0905,-14.1095,230.9098,31.1839,175.7549,38.9204,349.5889,-16.1241,-8051.9495
-2560-02-28,-5.7121,0.7879,55.0073,True,0.0000,-58.9384,68.1096,264.6420,-12.0257,56.3082,-50.4013,60.4441,-44.4452,243.6605,33.4810,123.7209,75.1064,253.3865,13.5365,70.0983,-14.0722,230.9062,31.2009,175.7549,38.9203,349.5887,-16.1241,-8086.0401
-2560-02-29,-4.7616,1.7384,55.0073,True,0.0000,-68.9362,57.7769,264.6683,-12.5997,56.1697,-50.6620,60.4569,-44.4080,243.6521,33.5101,123.6952,75.1036,253.2953,14.8361,70.1061,-14.0346,230.9025,31.2182,175.7549,38.9203,349.5886,-16.1241,-8119.2708
-2560-03-01,-3.8115,2.6885,55.0073,True,0.0000,-74.0577,46.8067,264.6774,-13.1532,56.0351,-50.9151,60.4709,-44.3680,243.6436,33.5396,123.6643,75.0998,253.2104,16.0537,70.1141,-13.9966,230.8986,31.2357,175.7549,38.9203,349.5884,-16.1241,-8151.5767
-2560-03-02,-2.8619,3.6381,55.0073,True,0.0000,-69.4983,35.7027,264.6692,-13.6830,55.9046,-51.1605,60.4862,-44.3251,243.6349,33.5693,123.6280,75.0948,253.1311,17.1869,70.1221,-13.9583,230.8945,31.2533,175.7549,38.9203,349.5883,-16.1241,-8182.8912
-2560-09-10,-3.0398,3.4602,55.0084,True,0.0000,-57.9764,72.3753,76.3013,18.7899,344.2460,-81.2522,61.3154,-44.4474,242.3776,36.8751,93.8285,60.0130,72.3588,-1.8626,70.0397,-14.7864,229.6577,32.9038,175.7497,38.9293,349.5863,-16.1153,61019.0385
-2560-09-11,-4.0228,2.4772,55.0082,True,0.0000,-45.2266,82.0855,76.0201,17.5754,339.8286,-81.2180,61.2400,-44.6360,242.3843,36.8537,93.7677,59.9450,72.1266,-3.4945,70.0268,-14.8466,229.6622,32.8893,175.7495,38.9293,349.5864,-16.1153,59958.8600
-2560-09-12,-5.0061,1.4939,55.0081,True,0.0000,-31.5470,90.2403,75.7431,16.3603,335.4605,-81.1330,61.1635,-44.8256,242.3912,36.8319,93.7081,59.8783,71.8968,-5.1189,70.0138,-14.9070,229.6669,32.8748,175.7492,38.9293,349.5864,-16.1153,58910.5291
-2560-09-13,-5.9898,0.5102,55.0079,True,0.0000,-17.3259,96.1857,75.4699,15.1448,331.1893,-80.9983,61.0860,-45.0164,242.3981,36.8099,93.6498,59.8129,71.6689,-6.7357,70.0008,-14.9675,229.6718,32.8600,175.7490,38.9293,349.5864,-16.1153,57885.4279
-2560-09-14,-6.9740,0.4740,55.0078,True,0.0000,-2.8217,99.4110,75.2002,13.9291,327.0560,-80.8158,61.0074,-45.2082,242.4052,36.7875,93.5929,59.7488,71.4423,-8.3452,69.9877,-15.0282,229.6768,32.8451,175.7488,38.9294,349.5865,-16.1153,56893.4315
-2560-09-15,-7.9586,1.4586,55.0076,True,0.0000,11.8011,99.6622,74.9337,12.7133,323.0935,-80.5880,60.9277,-45.4010,242.4124,36.7649,93.5372,59.6859,71.2165,-9.9475,69.9745,-15.0889,229.6820,32.8301,175.7485,38.9294,349.5865,-16.1154,55942.4408
-2560-09-16,-8.9435,2.4435,55.0075,True,0.0000,26.1072,96.9978,74.6701,11.4978,319.3258,-80.3178,60.8469,-45.5949,242.4197,36.7419,93.4829,59.6244,70.9909,-11.5427,69.9613,-15.1498,229.6873,32.8149,175.7483,38.9294,349.5865,-16.1154,55038.1828
-2560-09-17,-9.9289,3.4289,55.0073,True,0.0000,39.9828,91.7613,74.4092,10.2829,315.7677,-80.0085,60.7650,-45.7898,242.4272,36.7186,93.4298,59.5642,70.7650,-13.1312,69.9481,-15.2107,229.6928,32.7995,175.7481,38.9294,349.5866,-16.1154,54184.2527
-2560-09-18,-10.9147,4.4147,55.0071,True,0.0000,53.0718,84.4839,74.1506,9.0693,312.4264,-79.6633,60.6821,-45.9856,242.4348,36.6951,93.3781,59.5054,70.5384,-14.7130,69.9349,-15.2717,229.6984,32.7841,175.7478,38.9294,349.5866,-16.1154,53382.3377
-2560-09-19,-11.9010,5.4010,55.0070,True,0.0000,64.6989,75.7667,73.8941,7.8576,309.3023,-79.2854,60.5980,-46.1824,242.4424,36.6713,93.3277,59.4480,70.3103,-16.2884,69.9216,-15.3327,229.7043,32.7685,175.7476,38.9294,349.5866,-16.1154,52632.5431
-2560-09-20,-12.8876,6.3876,55.0068,True,0.0000,72.8034,66.1854,73.6395,6.6491,306.3906,-78.8780,60.5127,-46.3802,242.4502,36.6472,93.2785,59.3919,70.0805,-17.8577,69.9083,-15.3939,229.7102,32.7527,175.7474,38.9294,349.5867,-16.1154,51933.7528
-2560-09-21,-13.8746,7.3746,55.0066,True,0.0000,72.8178,56.2384,73.3865,5.4459,303.6832,-78.4441,60.4264,-46.5788,242.4582,36.6229,93.2307,59.3373,69.8481,-19.4210,69.8949,-15.4550,229.7164,32.7369,175.7472,38.9294,349.5867,-16.1154,51283.9735
-2560-09-22,-14.8620,8.3620,55.0065,True,0.0000,65.3342,46.3337,73.1349,4.2511,301.1693,-77.9863,60.3389,-46.7784,242.4662,36.5983,93.1841,59.2840,69.6128,-20.9785,69.8815,-15.5162,229.7227,32.7209,175.7470,38.9294,349.5868,-16.1154,50680.6346
-2560-09-23,-15.8497,9.3497,55.0063,True,0.0000,55.1827,36.8004,72.8844,3.0708,298.8368,-77.5071,60.2503,-46.9788,242.4743,36.5735,93.1388,59.2322,69.3739,-22.5305,69.8680,-15.5773,229.7291,32.7049,175.7467,38.9294,349.5868,-16.1154,50120.8309
-2560-09-24,-16.8377,10.3377,55.0061,True,0.0000,44.2673,27.9106,72.6347,1.9157,296.6730,-77.0086,60.1605,-47.1801,242.4826,36.5485,93.0949,59.1819,69.1308,-24.0771,69.8547,-15.6384,229.7357,32.6887,175.7465,38.9294,349.5868,-16.1154,49601.5093
-2560-09-25,-17.8260,11.3260,55.0059,True,0.0000,33.0985,19.9008,72.3858,0.8054,294.6650,-76.4930,60.0696,-47.3822,242.4909,36.5233,93.0522,59.1331,68.8828,-25.6184,69.8413,-15.6997,229.7425,32.6725,175.7463,38.9294,349.5869,-16.1155,49119.6032
-2560-09-26,-18.8146,12.3146,55.0058,True,0.0000,21.8235,12.9873,72.1372,-0.2330,292.8005,-75.9619,59.9775,-47.5851,242.4993,36.4979,93.0108,59.0857,68.6293,-27.1546,69.8279,-15.7608,229.7494,32.6561,175.7461,38.9294,349.5869,-16.1155,48672.1260
-2560-09-27,-19.8000,13.3000,55.0092,True,0.0000,10.5045,7.3747,71.8910,-2.0712,291.0747,-75.4203,59.8882,-47.7856,242.5112,36.4690,92.9731,59.0435,68.3723,-28.6824,69.8169,-15.8186,229.7600,32.6369,175.7508,38.9297,349.5901,-16.1162,48257.9281
-2560-09-28,-20.7889,14.2889,55.0090,True,0.0000,-1.0135,3.2554,71.6427,-3.3012,289.4617,-74.8628,59.7937,-47.9901,242.5198,36.4432,92.9343,58.9992,68.1054,-30.2087,69.8034,-15.8796,229.7671,32.6204,175.7506,38.9297,349.5901,-16.1162,47870.8138
-2560-09-29,-21.7780,15.2780,55.0089,True,0.0000,-12.5116,0.8017,71.3941,-4.5314,287.9589,-74.2941,59.6980,-48.1952,242.5284,36.4172,92.8968,58.9564,67.8307,-31.7301,69.7899,-15.9406,229.7744,32.6038,175.7504,38.9297,349.5901,-16.1163,47510.1459
-2560-09-30,-22.7672,16.2672,55.0087,True,0.0000,-24.0587,0.1530,71.1450,-5.7620,286.5568,-73.7152,59.6011,-48.4010,242.5372,36.3911,92.8606,58.9152,67.5472,-33.2467,69.7765,-16.0016,229.7819,32.5872,175.7502,38.9297,349.5901,-16.1163,47173.6422
-2560-10-01,-23.7564,17.2564,55.0085,True,0.0000,-35.6155,1.4012,70.8952,-6.9928,285.2467,-73.1270,59.5030,-48.6075,242.5460,36.3648,92.8258,58.8755,67.2538,-34.7583,69.7630,-16.0624,229.7894,32.5705,175.7499,38.9296,349.5902,-16.1163,46859.2152
-2560-10-02,-24.7457,18.2457,55.0084,True,0.0000,-47.0883,4.5768,70.6445,-8.2237,284.0207,-72.5305,59.4036,-48.8146,242.5549,36.3383,92.7922,58.8374,66.9495,-36.2649,69.7495,-16.1231,229.7971,32.5537,175.7497,38.9296,349.5902,-16.1163,46564.9638
-2560-10-03,-25.7349,19.2349,55.0082,True,0.0000,-58.2326,9.6385,70.3925,-9.4548,282.8715,-71.9264,59.3030,-49.0223,242.5639,36.3118,92.7599,58.8009,66.6332,-37.7663,69.7360,-16.1837,229.8049,32.5369,175.7495,38.9296,349.5902,-16.1164,46289.1616
-2560-10-04,-26.7240,20.2240,55.0080,True,0.0000,-68.2769,16.4680,70.1391,-10.6860,281.7927,-71.3154,59.2012,-49.2306,242.5729,36.2851,92.7290,58.7660,66.3035,-39.2624,69.7225,-16.2442,229.8129,32.5201,175.7493,38.9296,349.5902,-16.1164,46030.2440
-2560-10-05,-27.7130,21.2130,55.0079,True,0.0000,-74.4286,24.8669,69.8841,-11.9172,280.7783,-70.6980,59.0981,-49.4395,242.5820,36.2583,92.6994,58.7327,65.9589,-40.7527,69.7091,-16.3045,229.8210,32.5032,175.7491,38.9295,349.5903,-16.1164,45786.7952
-2560-10-06,-28.7019,22.2019,55.0077,True,0.0000,-71.6543,34.5553,69.6270,-13.1485,279.8231,-70.0750,58.9937,-49.6489,242.5912,36.2315,92.6710,58.7011,65.5980,-42.2370,69.6957,-16.3647,229.8291,32.4863,175.7489,38.9295,349.5903,-16.1164,45557.5347
-2560-10-07,-29.6905,23.1905,55.0075,True,0.0000,-62.1914,45.1680,69.3677,-14.3796,278.9221,-69.4466,58.8880,-49.8588,242.6004,36.2045,92.6440,58.6710,65.2189,-43.7147,69.6823,-16.4247,229.8375,32.4694,175.7487,38.9295,349.5904,-16.1165,45341.3045
-2560-10-08,-30.6788,24.1788,55.0073,True,0.0000,-50.3095,56.2503,69.1059,-15.6107,278.0711,-68.8134,58.7811,-50.0692,242.6096,36.1775,92.6182,58.6426,64.8197,-45.1852,69.6689,-16.4846,229.8459,32.4525,175.7485,38.9295,349.5904,-16.1165,45137.0577
-2560-10-09,-31.6669,25.1669,55.0071,True,0.0000,-37.3936,67.2579,68.8413,-16.8417,277.2660,-68.1758,58.6729,-50.2801,242.6189,36.1504,92.5937,58.6158,64.3982,-46.6477,69.6555,-16.5442,229.8544,32.4356,175.7483,38.9295,349.5904,-16.1166,44943.8472
-2560-10-10,-32.6545,26.1545,55.0070,True,0.0000,-23.8678,77.5706,68.5736,-18.0725,276.5034,-67.5341,58.5634,-50.4913,242.6283,36.1233,92.5705,58.5907,63.9521,-48.1014,69.6422,-16.6036,229.8631,32.4187,175.7481,38.9295,349.5904,-16.1166,44760.8158
-2560-10-11,-33.6418,27.1418,55.0068,True,0.0000,-9.9307,86.5317,68.3024,-19.3031,275.7799,-66.8887,58.4525,-50.7030,242.6377,36.0961,92.5486,58.5673,63.4787,-49.5451,69.6289,-16.6628,229.8718,32.4018,175.7479,38.9295,349.5905,-16.1167,44587.1864
-2560-10-12,-34.6286,28.1286,55.0066,True,0.0000,4.4351,93.5187,68.0275,-20.5334,275.0927,-66.2399,58.3403,-50.9150,242.6471,36.0689,92.5280,58.5455,62.9750,-50.9775,69.6156,-16.7218,229.8806,32.3849,175.7476,38.9294,349.5905,-16.1167,44422.2535
-2560-10-13,-35.6150,29.1150,55.0065,True,0.0000,18.5708,98.0367,67.7484,-21.7635,274.4391,-65.5879,58.2268,-51.1274,242.6565,36.0417,92.5087,58.5254,62.4378,-52.3971,69.6023,-16.7805,229.8896,32.3680,175.7474,38.9294,349.5905,-16.1168,44265.3748
-2560-10-14,-36.6008,30.1008,55.0063,True,0.0000,32.6713,99.8058,67.4649,-22.9933,273.8165,-64.9329,58.1118,-51.3402,242.6659,36.0145,92.4906,58.5069,61.8635,-53.8022,69.5891,-16.8390,229.8986,32.3511,175.7472,38.9294,349.5905,-16.1168,44115.9640
-2560-10-15,-37.5829,31.0829,55.0097,True,0.0000,46.3499,98.8072,67.1791,-24.2193,273.2254,-64.2789,58.0000,-51.5501,242.6787,35.9841,92.4762,58.4938,61.2527,-55.1873,69.5784,-16.8938,229.9112,32.3315,175.7520,38.9296,349.5936,-16.1175,43974.0857
-2560-10-16,-38.5676,32.0676,55.0096,True,0.0000,59.1168,95.2678,66.8854,-25.4484,272.6584,-63.6186,57.8824,-51.7635,242.6882,35.9569,92.4608,58.4787,60.5922,-56.5564,69.5653,-16.9517,229.9204,32.3147,175.7518,38.9296,349.5936,-16.1175,43838.0271
-2560-10-17,-39.5517,33.0517,55.0094,True,0.0000,69.7149,89.5911,66.5859,-26.6769,272.1165,-62.9561,57.7633,-51.9771,242.6977,35.9297,92.4466,58.4653,59.8818,-57.9034,69.5522,-17.0094,229.9297,32.2979,175.7516,38.9295,349.5937,-16.1176,43707.9613
-2560-10-18,-40.5352,34.0352,55.0092,True,0.0000,74.2593,82.2659,66.2802,-27.9050,271.5978,-62.2913,57.6428,-52.1909,242.7072,35.9026,92.4338,58.4537,59.1166,-59.2249,69.5391,-17.0667,229.9391,32.2812,175.7514,38.9295,349.5937,-16.1176,43583.4763
-2560-10-19,-41.5179,35.0179,55.0090,True,0.0000,69.2917,73.7857,65.9678,-29.1326,271.1008,-61.6244,57.5208,-52.4050,242.7167,35.8755,92.4222,58.4437,58.2917,-60.5170,69.5261,-17.1237,229.9485,32.2646,175.7513,38.9295,349.5937,-16.1177,43464.1951
-2560-10-20,-42.4997,35.9997,55.0089,True,0.0000,59.6125,64.5987,65.6481,-30.3595,270.6241,-60.9556,57.3974,-52.6193,242.7263,35.8484,92.4119,58.4354,57.4019,-61.7751,69.5132,-17.1805,229.9580,32.2480,175.7511,38.9294,349.5937,-16.1177,43349.7726
-2560-10-21,-43.4807,36.9807,55.0087,True,0.0000,48.6917,55.0878,65.3207,-31.5858,270.1662,-60.2849,57.2726,-52.8338,242.7358,35.8215,92.4029,58.4289,56.4427,-62.9940,69.5003,-17.2368,229.9676,32.2315,175.7509,38.9294,349.5937,-16.1178,43239.8921
-2560-10-22,-44.4607,37.9607,55.0085,True,0.0000,37.4593,45.5743,64.9847,-32.8113,269.7261,-59.6126,57.1462,-53.0484,242.7453,35.7946,92.3952,58.4240,55.4100,-64.1677,69.4875,-17.2929,229.9773,32.2150,175.7507,38.9294,349.5938,-16.1178,43134.2632
-2560-10-23,-45.4396,38.9396,55.0083,True,0.0000,26.1526,36.3346,64.6397,-34.0360,269.3026,-58.9386,57.0184,-53.2632,242.7549,35.7678,92.3887,58.4209,54.3014,-65.2895,69.4747,-17.3485,229.9870,32.1987,175.7505,38.9293,349.5938,-16.1179,43032.6190
-2560-10-24,-46.4173,39.9173,55.0082,True,0.0000,14.8275,27.6201,64.2849,-35.2598,268.8946,-58.2632,56.8890,-53.4781,242.7644,35.7411,92.3836,58.4196,53.1162,-66.3518,69.4620,-17.4038,229.9968,32.1824,175.7503,38.9293,349.5938,-16.1180,42934.7135
-2560-10-25,-47.3937,40.8937,55.0080,True,0.0000,3.5766,19.6749,63.9195,-36.4826,268.5013,-57.5863,56.7582,-53.6931,242.7739,35.7146,92.3798,58.4199,51.8574,-67.3460,69.4494,-17.4587,230.0066,32.1662,175.7501,38.9293,349.5938,-16.1180,42840.3201
-2560-10-26,-48.3686,41.8686,55.0078,True,0.0000,-8.0990,12.7485,63.5426,-37.7043,268.1218,-56.9080,56.6257,-53.9081,242.7833,35.6881,92.3772,58.4220,50.5323,-68.2629,69.4368,-17.5133,230.0165,32.1501,175.7499,38.9292,349.5938,-16.1181,42749.2296
-2560-10-27,-49.3419,42.8419,55.0077,True,0.0000,-19.6551,7.0988,63.1534,-38.9248,267.7552,-56.2286,56.4917,-54.1232,242.7928,35.6618,92.3760,58.4258,49.1544,-69.0923,69.4243,-17.5674,230.0265,32.1341,175.7498,38.9292,349.5938,-16.1181,42661.2484
-2560-10-28,-50.3135,43.8135,55.0075,True,0.0000,-31.2899,2.9854,62.7509,-40.1440,267.4008,-55.5479,56.3562,-54.3383,242.8022,35.6356,92.3760,58.4313,47.7447,-69.8236,69.4119,-17.6210,230.0365,32.1183,175.7496,38.9291,349.5938,-16.1182,42576.1974
-2560-10-29,-51.2832,44.7832,55.0073,True,0.0000,-42.9435,0.6530,62.3340,-41.3617,267.0580,-54.8661,56.2191,-54.5533,242.8116,35.6096,92.3774,58.4386,46.3332,-70.4456,69.3996,-17.6743,230.0465,32.1025,175.7494,38.9291,349.5938,-16.1183,42493.9105
-2560-10-30,-52.2507,45.7507,55.0072,True,0.0000,-54.4382,0.3054,61.9015,-42.5779,266.7260,-54.1833,56.0803,-54.7684,242.8209,35.5838,92.3800,58.4475,44.9589,-70.9470,69.3873,-17.7270,230.0566,32.0869,175.7492,38.9290,349.5938,-16.1183,42414.2333
-2560-10-31,-53.2160,46.7160,55.0070,True,0.0000,-65.2371,2.0764,61.4520,-43.7924,266.4043,-53.4995,55.9400,-54.9833,242.8302,35.5581,92.3840,58.4582,43.6693,-71.3168,69.3752,-17.7794,230.0667,32.0713,175.7490,38.9290,349.5938,-16.1184,42337.0223
-2560-11-01,-54.1787,47.6787,55.0068,True,0.0000,-73.4035,6.0024,60.9843,-45.0049,266.0923,-52.8148,55.7980,-55.1982,242.8395,35.5327,92.3892,58.4706,42.5172,-71.5443,69.3631,-17.8312,230.0769,32.0560,175.7489,38.9289,349.5938,-16.1184,42262.1438
-2560-11-02,-55.1386,48.6386,55.0066,True,0.0000,-73.6848,12.0041,60.4966,-46.2155,265.7895,-52.1293,55.6543,-55.4129,242.8487,35.5074,92.3958,58.4847,41.5568,-71.6199,69.3511,-17.8826,230.0870,32.0408,175.7487,38.9289,349.5938,-16.1185,42189.4733
-2560-11-03,-56.0955,49.5955,55.0065,True,0.0000,-65.5173,19.8801,59.9873,-47.4238,265.4954,-51.4430,55.5091,-55.6273,242.8579,35.4824,92.4036,58.5004,40.8364,-71.5352,69.3392,-17.9335,230.0973,32.0257,175.7486,38.9288,349.5938,-16.1185,42118.8948
-2560-11-04,-57.0491,50.5491,55.0063,True,0.0000,-54.1040,29.3117,59.4544,-48.6296,265.2096,-50.7560,55.3624,-55.8417,242.8670,35.4576,92.4127,58.5179,40.3928,-71.2836,69.3275,-17.9839,230.1075,32.0108,175.7484,38.9288,349.5938,-16.1186,42050.3003
-2560-11-05,-57.9960,51.4960,55.0097,True,0.0000,-41.5596,39.8767,58.9000,-49.8296,264.9333,-50.0720,55.2190,-56.0530,242.8793,35.4298,92.4253,58.5406,40.2544,-70.8585,69.3183,-18.0303,230.1213,31.9933,175.7532,38.9290,349.5969,-16.1193,41983.9976
-2560-11-06,-58.9419,52.4419,55.0096,True,0.0000,-28.4629,51.0665,58.3133,-51.0299,264.6628,-49.3837,55.0688,-56.2670,242.8883,35.4055,92.4369,58.5614,40.3978,-70.2640,69.3067,-18.0797,230.1316,31.9787,175.7531,38.9290,349.5969,-16.1194,41919.0734
-2560-11-07,-59.8833,53.3833,55.0094,True,0.0000,-15.0271,62.3080,57.6958,-52.2269,264.3994,-48.6950,54.9170,-56.4807,242.8972,35.3814,92.4498,58.5838,40.8089,-69.5016,69.2952,-18.1284,230.1418,31.9643,175.7529,38.9289,349.5969,-16.1195,41855.8517
-2560-11-08,-60.8200,54.3200,55.0092,True,0.0000,-1.3645,72.9905,57.0443,-53.4203,264.1427,-48.0058,54.7633,-56.6941,242.9061,35.3576,92.4639,58.6079,41.4455,-68.5815,69.2839,-18.1767,230.1521,31.9500,175.7528,38.9289,349.5969,-16.1196,41794.2509
-2560-11-09,-61.7513,55.2513,55.0091,True,0.0000,12.4976,82.5047,56.3556,-54.6099,263.8925,-47.3162,54.6080,-56.9073,242.9149,35.3340,92.4792,58.6335,42.2536,-67.5207,69.2726,-18.2243,230.1624,31.9360,175.7526,38.9288,349.5968,-16.1197,41734.1942
-2560-11-10,-62.6767,56.1767,55.0089,True,0.0000,26.2569,90.2942,55.6258,-55.7952,263.6484,-46.6262,54.4509,-57.1200,242.9236,35.3108,92.4959,58.6608,43.1751,-66.3443,69.2615,-18.2714,230.1727,31.9221,175.7525,38.9288,349.5968,-16.1197,41675.6092
-2560-11-11,-63.5957,57.0957,55.0088,True,0.0000,39.8664,95.9161,54.8505,-56.9758,263.4101,-45.9359,54.2920,-57.3325,242.9322,35.2878,92.5137,58.6897,44.1538,-65.0845,69.2504,-18.3179,230.1829,31.9084,175.7523,38.9287,349.5968,-16.1198,41618.4269
-2560-11-12,-64.5075,58.0075,55.0086,True,0.0000,52.9940,99.0947,54.0248,-58.1512,263.1774,-45.2452,54.1313,-57.5446,242.9407,35.2652,92.5328,58.7201,45.1410,-63.7792,69.2395,-18.3639,230.1932,31.8949,175.7522,38.9287,349.5968,-16.1199,41562.5815
-2560-11-13,-65.4114,58.9114,55.0085,True,0.0000,64.9157,99.7509,53.1431,-59.3207,262.9500,-44.5543,53.9688,-57.7562,242.9492,35.2428,92.5532,58.7522,46.0974,-62.4693,69.2287,-18.4092,230.2035,31.8816,175.7520,38.9286,349.5968,-16.1199,41508.0098
-2560-11-14,-66.3064,59.8064,55.0083,True,0.0000,73.3056,97.9958,52.1991,-60.4837,262.7277,-43.8632,53.8045,-57.9675,242.9575,35.2208,92.5748,58.7857,46.9941,-61.1959,69.2180,-18.4539,230.2137,31.8685,175.7519,38.9285,349.5967,-16.1200,41454.6518
-2560-11-15,-67.1916,60.6916,55.0081,True,0.0000,72.8293,94.0908,51.1853,-61.6395,262.5102,-43.1718,53.6383,-58.1783,242.9658,35.1991,92.5976,58.8208,47.8120,-59.9965,69.2075,-18.4980,230.2240,31.8557,175.7517,38.9285,349.5967,-16.1201,41402.4500
-2560-11-16,-68.0658,61.5658,55.0080,True,0.0000,64.5095,88.3881,50.0934,-62.7870,262.2973,-42.4803,53.4703,-58.3887,242.9740,35.1777,92.6216,58.8574,48.5395,-58.9035,69.1971,-18.5415,230.2342,31.8430,175.7516,38.9284,349.5967,-16.1201,41351.3504
-2560-11-17,-68.9275,62.4275,55.0078,True,0.0000,53.7312,81.2734,48.9136,-63.9253,262.0888,-41.7886,53.3005,-58.5986,242.9821,35.1567,92.6468,58.8955,49.1714,-57.9417,69.1868,-18.5843,230.2444,31.8306,175.7515,38.9283,349.5967,-16.1202,41301.3019
-2560-11-18,-69.7753,63.2753,55.0076,True,0.0000,42.3829,73.1213,47.6346,-65.0531,261.8844,-41.0967,53.1287,-58.8080,242.9901,35.1360,92.6733,58.9350,49.7066,-57.1284,69.1767,-18.6266,230.2546,31.8184,175.7513,38.9283,349.5967,-16.1203,41252.2563
-2560-11-19,-70.6072,64.1072,55.0075,True,0.0000,30.9455,64.2729,46.2435,-66.1688,261.6840,-40.4047,52.9551,-59.0169,242.9980,35.1157,92.7009,58.9761,50.1469,-56.4736,69.1667,-18.6681,230.2647,31.8064,175.7512,38.9282,349.5966,-16.1204,41204.1684
-2560-11-20,-71.4212,64.9212,55.0073,True,0.0000,19.5418,55.0306,44.7252,-67.2708,261.4875,-39.7125,52.7795,-59.2252,243.0058,35.0958,92.7297,59.0186,50.4957,-55.9807,69.1568,-18.7090,230.2748,31.7947,175.7511,38.9282,349.5966,-16.1205,41156.9954
-2560-11-21,-72.2147,65.7147,55.0072,True,0.0000,8.2087,45.6668,43.0621,-68.3570,261.2946,-39.0203,52.6020,-59.4330,243.0134,35.0762,92.7597,59.0625,50.7571,-55.6481,69.1471,-18.7492,230.2849,31.7832,175.7510,38.9281,349.5966,-16.1205,41110.6969
-2560-11-22,-72.9850,66.4850,55.0070,True,0.0000,-3.2971,36.4399,41.2339,-69.4248,261.1051,-38.3279,52.4226,-59.6401,243.0210,35.0571,92.7909,59.1078,50.9356,-55.4700,69.1375,-18.7887,230.2950,31.7719,175.7508,38.9281,349.5965,-16.1206,41065.2349
-2560-11-23,-73.7288,67.2288,55.0069,True,0.0000,-14.7500,27.6131,39.2170,-70.4713,260.9191,-37.6355,52.2412,-59.8466,243.0284,35.0383,92.8233,59.1545,51.0352,-55.4383,69.1280,-18.8275,230.3049,31.7609,175.7507,38.9280,349.5965,-16.1207,41020.5730
-2560-11-24,-74.4421,67.9421,55.0067,True,0.0000,-26.2885,19.4703,36.9842,-71.4929,260.7362,-36.9431,52.0578,-60.0525,243.0358,35.0199,92.8568,59.2025,51.0598,-55.5431,69.1187,-18.8656,230.3149,31.7501,175.7506,38.9280,349.5964,-16.1208,40976.6772
-2560-11-25,-75.1207,68.6207,55.0066,True,0.0000,-37.9111,12.3258,34.5043,-72.4852,260.5563,-36.2506,51.8724,-60.2577,243.0430,35.0019,92.8915,59.2519,51.0122,-55.7735,69.1096,-18.9030,230.3248,31.7396,175.7505,38.9279,349.5964,-16.1209,40933.5148
-2560-11-26,-75.7597,69.2597,55.0064,True,0.0000,-49.5335,6.5233,31.7422,-73.4430,260.3794,-35.5580,51.6851,-60.4621,243.0500,34.9843,92.9274,59.3026,50.8948,-56.1186,69.1006,-18.9397,230.3346,31.7294,175.7503,38.9278,349.5964,-16.1209,40891.0548
-2560-11-27,-76.3534,69.8534,55.0063,True,0.0000,-60.8428,2.4182,28.6589,-74.3599,260.2053,-34.8655,51.4957,-60.6659,243.0570,34.9672,92.9644,59.3545,50.7091,-56.5675,69.0917,-18.9756,230.3444,31.7194,175.7502,38.9278,349.5963,-16.1210,40849.2679
-2560-11-28,-76.8948,70.3948,55.0098,True,0.0000,-70.6968,0.3431,25.2273,-75.2270,260.0355,-34.1765,51.3105,-60.8660,243.0670,34.9473,93.0050,59.4113,50.4613,-57.1071,69.0856,-19.0074,230.3576,31.7069,175.7551,38.9279,349.5994,-16.1217,40808.5241
-2560-11-29,-77.3795,70.8795,55.0096,True,0.0000,-74.9314,0.5602,21.3776,-76.0384,259.8667,-33.4840,51.1172,-61.0682,243.0737,34.9310,93.0442,59.4657,50.1399,-57.7332,69.0771,-19.0419,230.3673,31.6974,175.7550,38.9279,349.5993,-16.1218,40768.0005
-2560-11-30,-77.7994,71.2994,55.0095,True,0.0000,-69.1677,3.2087,17.0844,-76.7820,259.7003,-32.7915,50.9219,-61.2696,243.0803,34.9152,93.0846,59.5213,49.7493,-58.4339,69.0688,-19.0756,230.3769,31.6883,175.7549,38.9278,349.5993,-16.1219,40728.0688
-2560-12-01,-78.1476,71.6476,55.0093,True,0.0000,-58.2261,8.2641,12.3189,-77.4457,259.5363,-32.0992,50.7246,-61.4701,243.0867,34.8999,93.1260,59.5780,49.2872,-59.2009,69.0606,-19.1085,230.3864,31.6794,175.7548,38.9277,349.5993,-16.1220,40688.7045
-2560-12-02,-78.4179,71.9179,55.0092,True,0.0000,-45.6761,15.5223,7.0706,-78.0163,259.3745,-31.4069,50.5252,-61.6698,243.0930,34.8850,93.1684,59.6358,48.7503,-60.0266,69.0526,-19.1407,230.3959,31.6708,175.7547,38.9277,349.5992,-16.1220,40649.8843
